VulnID;OccuType;DmgType;VulnType;HydroValue;Damage;Original code
7;13300;2;1;1.75;0.817875081;238
7;13300;2;1;2;0.896284652;238
7;13300;2;1;2.25;0.925539665;238
7;13300;2;1;2.5;0.950500364;238
7;13300;2;1;2.75;0.972892144;238
7;13300;2;1;3;1;238
7;13400;1;1;-1;0;238
7;13400;1;1;-0.75;0;238
7;13400;1;1;-0.5;0;238
7;13400;1;1;-0.25;0;238
7;13400;1;1;0;0;238
7;13400;1;1;0.25;0.157624324;238
7;13400;1;1;0.5;0.335991718;238
7;13400;1;1;0.75;0.44492159;238
7;13400;1;1;1;0.551282543;238
7;13400;1;1;1.25;0.645182317;238
7;13400;1;1;1.5;0.73520954;238
7;13400;1;1;1.75;0.817875081;238
7;13400;1;1;2;0.896284652;238
7;13400;1;1;2.25;0.925539665;238
7;13400;1;1;2.5;0.950500364;238
7;13400;1;1;2.75;0.972892144;238
7;13400;1;1;3;1;238
7;13400;2;1;-1;0;238
7;13400;2;1;-0.75;0;238
7;13400;2;1;-0.5;0;238
7;13400;2;1;-0.25;0;238
7;13400;2;1;0;0;238
7;13400;2;1;0.25;0.157624324;238
7;13400;2;1;0.5;0.335991718;238
7;13400;2;1;0.75;0.44492159;238
7;13400;2;1;1;0.551282543;238
7;13400;2;1;1.25;0.645182317;238
7;13400;2;1;1.5;0.73520954;238
7;13400;2;1;1.75;0.817875081;238
7;13400;2;1;2;0.896284652;238
7;13400;2;1;2.25;0.925539665;238
7;13400;2;1;2.5;0.950500364;238
7;13400;2;1;2.75;0.972892144;238
7;13400;2;1;3;1;238
7;14100;1;1;-1;0;238
7;14100;1;1;-0.75;0;238
7;14100;1;1;-0.5;0;238
7;14100;1;1;-0.25;0;238
7;14100;1;1;0;0;238
7;14100;1;1;0.25;0.157624324;238
7;14100;1;1;0.5;0.335991718;238
7;14100;1;1;0.75;0.44492159;238
7;14100;1;1;1;0.551282543;238
7;14100;1;1;1.25;0.645182317;238
7;14100;1;1;1.5;0.73520954;238
7;14100;1;1;1.75;0.817875081;238
7;14100;1;1;2;0.896284652;238
7;14100;1;1;2.25;0.925539665;238
7;14100;1;1;2.5;0.950500364;238
7;14100;1;1;2.75;0.972892144;238
7;14100;1;1;3;1;238
7;14100;2;1;-1;0;238
7;14100;2;1;-0.75;0;238
7;14100;2;1;-0.5;0;238
7;14100;2;1;-0.25;0;238
7;14100;2;1;0;0;238
7;14100;2;1;0.25;0.157624324;238
7;14100;2;1;0.5;0.335991718;238
7;14100;2;1;0.75;0.44492159;238
7;14100;2;1;1;0.551282543;238
7;14100;2;1;1.25;0.645182317;238
7;14100;2;1;1.5;0.73520954;238
7;14100;2;1;1.75;0.817875081;238
7;14100;2;1;2;0.896284652;238
7;14100;2;1;2.25;0.925539665;238
7;14100;2;1;2.5;0.950500364;238
7;14100;2;1;2.75;0.972892144;238
7;14100;2;1;3;1;238
7;14200;1;1;-1;0;523
7;14200;1;1;-0.75;0;523
7;14200;1;1;-0.5;0;523
7;14200;1;1;-0.25;0;523
7;14200;1;1;0;0;523
7;14200;1;1;0.25;0.156919129;523
7;14200;1;1;0.5;0.319202354;523
7;14200;1;1;0.75;0.482635817;523
7;14200;1;1;1;0.618175987;523
7;14200;1;1;1.25;0.691415236;523
7;14200;1;1;1.5;0.764355866;523
7;14200;1;1;1.75;0.821967351;523
7;14200;1;1;2;0.875741019;523
7;14200;1;1;2.25;0.908412228;523
7;14200;1;1;2.5;0.940784817;523
7;14200;1;1;2.75;0.968025571;523
7;14200;1;1;3;1;523
7;14200;2;1;-1;0;523
7;14200;2;1;-0.75;0;523
7;14200;2;1;-0.5;0;523
7;14200;2;1;-0.25;0;523
7;14200;2;1;0;0;523
7;14200;2;1;0.25;0.156919129;523
7;14200;2;1;0.5;0.319202354;523
7;14200;2;1;0.75;0.482635817;523
7;14200;2;1;1;0.618175987;523
7;14200;2;1;1.25;0.691415236;523
7;14200;2;1;1.5;0.764355866;523
7;14200;2;1;1.75;0.821967351;523
7;14200;2;1;2;0.875741019;523
7;14200;2;1;2.25;0.908412228;523
7;14200;2;1;2.5;0.940784817;523
7;14200;2;1;2.75;0.968025571;523
7;14200;2;1;3;1;523
7;20000;1;1;-1;0;238
7;20000;1;1;-0.75;0;238
7;20000;1;1;-0.5;0;238
7;20000;1;1;-0.25;0;238
7;20000;1;1;0;0;238
7;20000;1;1;0.25;0.157624324;238
7;20000;1;1;0.5;0.335991718;238
7;20000;1;1;0.75;0.44492159;238
7;20000;1;1;1;0.551282543;238
7;20000;1;1;1.25;0.645182317;238
7;20000;1;1;1.5;0.73520954;238
7;20000;1;1;1.75;0.817875081;238
7;20000;1;1;2;0.896284652;238
7;20000;1;1;2.25;0.925539665;238
7;20000;1;1;2.5;0.950500364;238
7;20000;1;1;2.75;0.972892144;238
7;20000;1;1;3;1;238
7;20000;2;1;-1;0;238
7;20000;2;1;-0.75;0;238
7;20000;2;1;-0.5;0;238
7;20000;2;1;-0.25;0;238
7;20000;2;1;0;0;238
7;20000;2;1;0.25;0.157624324;238
7;20000;2;1;0.5;0.335991718;238
7;20000;2;1;0.75;0.44492159;238
7;20000;2;1;1;0.551282543;238
7;20000;2;1;1.25;0.645182317;238
7;20000;2;1;1.5;0.73520954;238
7;20000;2;1;1.75;0.817875081;238
7;20000;2;1;2;0.896284652;238
7;20000;2;1;2.25;0.925539665;238
7;20000;2;1;2.5;0.950500364;238
7;20000;2;1;2.75;0.972892144;238
7;20000;2;1;3;1;238
7;30000;1;1;-1;0;238
7;30000;1;1;-0.75;0;238
7;30000;1;1;-0.5;0;238
7;30000;1;1;-0.25;0;238
7;30000;1;1;0;0;238
7;30000;1;1;0.25;0.157624324;238
7;30000;1;1;0.5;0.335991718;238
7;30000;1;1;0.75;0.44492159;238
7;30000;1;1;1;0.551282543;238
7;30000;1;1;1.25;0.645182317;238
7;30000;1;1;1.5;0.73520954;238
7;30000;1;1;1.75;0.817875081;238
7;30000;1;1;2;0.896284652;238
7;30000;1;1;2.25;0.925539665;238
7;30000;1;1;2.5;0.950500364;238
7;30000;1;1;2.75;0.972892144;238
7;30000;1;1;3;1;238
7;30000;2;1;-1;0;238
7;30000;2;1;-0.75;0;238
7;30000;2;1;-0.5;0;238
7;30000;2;1;-0.25;0;238
7;30000;2;1;0;0;238
7;30000;2;1;0.25;0.157624324;238
7;30000;2;1;0.5;0.335991718;238
7;30000;2;1;0.75;0.44492159;238
7;30000;2;1;1;0.551282543;238
7;30000;2;1;1.25;0.645182317;238
7;30000;2;1;1.5;0.73520954;238
7;30000;2;1;1.75;0.817875081;238
7;30000;2;1;2;0.896284652;238
7;30000;2;1;2.25;0.925539665;238
7;30000;2;1;2.5;0.950500364;238
7;30000;2;1;2.75;0.972892144;238
7;30000;2;1;3;1;238
7;40000;1;1;-1;0;238
7;40000;1;1;-0.75;0;238
7;40000;1;1;-0.5;0;238
7;40000;1;1;-0.25;0;238
7;40000;1;1;0;0;238
7;40000;1;1;0.25;0.157624324;238
7;40000;1;1;0.5;0.335991718;238
7;40000;1;1;0.75;0.44492159;238
7;40000;1;1;1;0.551282543;238
7;40000;1;1;1.25;0.645182317;238
7;40000;1;1;1.5;0.73520954;238
7;40000;1;1;1.75;0.817875081;238
7;40000;1;1;2;0.896284652;238
7;40000;1;1;2.25;0.925539665;238
7;40000;1;1;2.5;0.950500364;238
7;40000;1;1;2.75;0.972892144;238
7;40000;1;1;3;1;238
7;40000;2;1;-1;0;238
7;40000;2;1;-0.75;0;238
7;40000;2;1;-0.5;0;238
7;40000;2;1;-0.25;0;238
7;40000;2;1;0;0;238
7;40000;2;1;0.25;0.157624324;238
7;40000;2;1;0.5;0.335991718;238
7;40000;2;1;0.75;0.44492159;238
7;40000;2;1;1;0.551282543;238
7;40000;2;1;1.25;0.645182317;238
7;40000;2;1;1.5;0.73520954;238
7;40000;2;1;1.75;0.817875081;238
7;40000;2;1;2;0.896284652;238
7;40000;2;1;2.25;0.925539665;238
7;40000;2;1;2.5;0.950500364;238
7;40000;2;1;2.75;0.972892144;238
7;40000;2;1;3;1;238
7;50000;1;1;-1;0;238
7;50000;1;1;-0.75;0;238
7;50000;1;1;-0.5;0;238
7;50000;1;1;-0.25;0;238
7;50000;1;1;0;0;238
7;50000;1;1;0.25;0.157624324;238
7;50000;1;1;0.5;0.335991718;238
7;50000;1;1;0.75;0.44492159;238
7;50000;1;1;1;0.551282543;238
7;50000;1;1;1.25;0.645182317;238
7;50000;1;1;1.5;0.73520954;238
7;50000;1;1;1.75;0.817875081;238
7;50000;1;1;2;0.896284652;238
7;50000;1;1;2.25;0.925539665;238
7;50000;1;1;2.5;0.950500364;238
7;50000;1;1;2.75;0.972892144;238
7;50000;1;1;3;1;238
7;50000;2;1;-1;0;238
7;50000;2;1;-0.75;0;238
7;50000;2;1;-0.5;0;238
7;50000;2;1;-0.25;0;238
7;50000;2;1;0;0;238
7;50000;2;1;0.25;0.157624324;238
7;50000;2;1;0.5;0.335991718;238
7;50000;2;1;0.75;0.44492159;238
7;50000;2;1;1;0.551282543;238
7;50000;2;1;1.25;0.645182317;238
7;50000;2;1;1.5;0.73520954;238
7;50000;2;1;1.75;0.817875081;238
7;50000;2;1;2;0.896284652;238
7;50000;2;1;2.25;0.925539665;238
7;50000;2;1;2.5;0.950500364;238
7;50000;2;1;2.75;0.972892144;238
7;50000;2;1;3;1;238
8;11100;1;1;0.2;0.03;ap.build.
8;11100;1;1;0.21;0.1;ap.build.
8;11100;1;1;0.6;0.1;ap.build.
8;11100;1;1;0.61;0.11;ap.build.
8;11100;1;1;1;0.11;ap.build.
8;11100;1;1;1.01;0.13;ap.build.
8;11100;1;1;1.5;0.13;ap.build.
8;11100;1;1;1.51;0.18;ap.build.
8;11100;1;1;1.6;0.18;ap.build.
8;11100;2;1;0.2;0.1;ap.build.
8;11100;2;1;0.21;0.18;ap.build.
8;11100;2;1;0.6;0.18;ap.build.
8;11100;2;1;0.61;0.29;ap.build.
8;11100;2;1;1;0.29;ap.build.
8;11100;2;1;1.01;0.29;ap.build.
8;11100;2;1;1.5;0.29;ap.build.
8;11100;2;1;1.51;0.34;ap.build.
8;11100;2;1;1.6;0.34;ap.build.
8;11210;1;1;0.2;0.03;ap.build.
8;11210;1;1;0.21;0.1;ap.build.
8;11210;1;1;0.6;0.1;ap.build.
8;11210;1;1;0.61;0.11;ap.build.
8;11210;1;1;1;0.11;ap.build.
8;11210;1;1;1.01;0.13;ap.build.
8;11210;1;1;1.5;0.13;ap.build.
8;11210;1;1;1.51;0.18;ap.build.
8;11210;1;1;1.6;0.18;ap.build.
8;11210;2;1;0.2;0.1;ap.build.
8;11210;2;1;0.21;0.18;ap.build.
8;11210;2;1;0.6;0.18;ap.build.
8;11210;2;1;0.61;0.29;ap.build.
8;11210;2;1;1;0.29;ap.build.
8;11210;2;1;1.01;0.29;ap.build.
8;11210;2;1;1.5;0.29;ap.build.
8;11210;2;1;1.51;0.34;ap.build.
8;11210;2;1;1.6;0.34;ap.build.
8;11220;1;1;0.2;0.03;semi-detached
8;11220;1;1;0.21;0.08;semi-detached
8;11220;1;1;0.6;0.08;semi-detached
8;11220;1;1;0.61;0.11;semi-detached
8;11220;1;1;1;0.11;semi-detached
8;11220;1;1;1.01;0.18;semi-detached
8;11220;1;1;1.5;0.18;semi-detached
8;11220;1;1;1.51;0.22;semi-detached
8;11220;1;1;1.6;0.22;semi-detached
8;11220;2;1;0.2;0.08;semi-detached
8;11220;2;1;0.21;0.26;semi-detached
8;11220;2;1;0.6;0.26;semi-detached
8;11220;2;1;0.61;0.27;semi-detached
8;11220;2;1;1;0.27;semi-detached
8;11220;2;1;1.01;0.45;semi-detached
8;11220;2;1;1.5;0.45;semi-detached
8;11220;2;1;1.51;0.54;semi-detached
8;11220;2;1;1.6;0.54;semi-detached
8;11230;1;1;0.2;0.03;semi-detached
8;11230;1;1;0.21;0.08;semi-detached
8;11230;1;1;0.6;0.08;semi-detached
8;11230;1;1;0.61;0.11;semi-detached
8;11230;1;1;1;0.11;semi-detached
8;11230;1;1;1.01;0.18;semi-detached
8;11230;1;1;1.5;0.18;semi-detached
8;11230;1;1;1.51;0.22;semi-detached
8;11230;1;1;1.6;0.22;semi-detached
8;11230;2;1;0.2;0.08;semi-detached
8;11230;2;1;0.21;0.26;semi-detached
8;11230;2;1;0.6;0.26;semi-detached
8;11230;2;1;0.61;0.27;semi-detached
8;11230;2;1;1;0.27;semi-detached
8;11230;2;1;1.01;0.45;semi-detached
8;11230;2;1;1.5;0.45;semi-detached
8;11230;2;1;1.51;0.54;semi-detached
8;11230;2;1;1.6;0.54;semi-detached
8;11240;1;1;0.2;0.04;one-fam home
8;11240;1;1;0.21;0.07;one-fam home
8;11240;1;1;0.6;0.07;one-fam home
8;11240;1;1;0.61;0.1;one-fam home
8;11240;1;1;1;0.1;one-fam home
8;11240;1;1;1.01;0.22;one-fam home
8;11240;1;1;1.5;0.22;one-fam home
8;11240;1;1;1.51;0.24;one-fam home
8;11240;1;1;1.6;0.24;one-fam home
8;11240;2;1;0.2;0.1;one-fam home
8;11240;2;1;0.21;0.19;one-fam home
8;11240;2;1;0.6;0.19;one-fam home
8;11240;2;1;0.61;0.35;one-fam home
8;11240;2;1;1;0.35;one-fam home
8;11240;2;1;1.01;0.5;one-fam home
8;11240;2;1;1.5;0.5;one-fam home
8;11240;2;1;1.51;0.54;one-fam home
8;11240;2;1;1.6;0.54;one-fam home
8;11300;1;1;0.2;0.04;one-fam home
8;11300;1;1;0.21;0.07;one-fam home
8;11300;1;1;0.6;0.07;one-fam home
8;11300;1;1;0.61;0.1;one-fam home
8;11300;1;1;1;0.1;one-fam home
8;11300;1;1;1.01;0.22;one-fam home
8;11300;1;1;1.5;0.22;one-fam home
8;11300;1;1;1.51;0.24;one-fam home
8;11300;1;1;1.6;0.24;one-fam home
8;11300;2;1;0.2;0.1;one-fam home
8;11300;2;1;0.21;0.19;one-fam home
8;11300;2;1;0.6;0.19;one-fam home
8;11300;2;1;0.61;0.35;one-fam home
8;11300;2;1;1;0.35;one-fam home
8;11300;2;1;1.01;0.5;one-fam home
8;11300;2;1;1.5;0.5;one-fam home
8;11300;2;1;1.51;0.54;one-fam home
8;11300;2;1;1.6;0.54;one-fam home
